stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
292235,100001,RIFAT ILGAZ CADDES›,direction: AVCILAR,41.0191700005564,28.6843529999755,0
292236,100002,RIFAT ILGAZ CADDES›,direction: BO–AZK÷Y,41.0190470005563,28.6846599999755,0
292237,100011,UZUNYAYLA,direction: AVCILAR,41.0104540005549,28.6886289999758,0
292238,100012,UZUNYAYLA,direction: BO–AZK÷Y,41.010675000555,28.6887509999759,0
292239,100021,OKTAY RIFAT CADDES›,direction: AVCILAR,41.0045240005537,28.6952759999759,0
292240,100022,OKTAY RIFAT CADDES›,direction: BO–AZK÷Y,41.004605000554,28.6952349999764,0
5251770,100031,SEBAHATT›N ZA›M ›LKOKULU,direction: AVCILAR METROB‹S,41.0050678553698,28.6975877961211,0
292242,100032,SEBAHATT›N ZA›M ›LKOKULU,direction: BO–AZK÷Y,41.004503000554,28.6991239999767,0
509457,100071,YEﬁ›LTEPE,direction: AVCILAR,41.0361650005591,28.7039479999769,0
509458,100072,YEﬁ›LTEPE,direction: FIRUZK÷Y,41.0360930005591,28.7038819999769,0
290916,100081,19 MAYIS CADDES›,direction: AVCILAR,40.9938510005522,28.6723869999746,0
290917,100082,19 MAYIS CADDES›,direction: ›.MARMARA EVLER›,40.9936940005522,28.6722419999746,0
290918,100091,AKASYA ,direction: AVCILAR,40.9864660005511,28.6759869999749,0
290919,100092,AKASYA ,direction: ›.MARMARA EVLER›,40.9863910005511,28.6758629999749,0
290920,100101,G‹ZELYAYLA,direction: AVCILAR,40.9872340005512,28.6802479999753,0
290921,100102,G‹ZELYAYLA,direction: ›.MARMARA EVLER›,40.9871480005512,28.6801259999753,0
290922,100111,BARBAROS CADDES› ,direction: AVCILAR,40.9833240005506,28.6812219999754,0
290923,100112,BARBAROS CADDES›,direction: ›.MARMARA EVLER›,40.985969000551,28.6809359999753,0
290924,100121,BEYL›KD‹Z‹ A–IZ VE D›ﬁ SA–LI–I MERKEZ›,direction: AVCILAR,40.9837090005507,28.6779579999751,0
290925,100131,G‹ZELBAH«E ,direction: AVCILAR,40.9841861496593,28.674672593647,0
290926,100141,YEﬁ›L AKASYA,direction: AVCILAR,40.9768340005495,28.6595599999736,0
290927,100142,YEﬁ›L AKASYA,direction: ›.MARMARA EVLER›,40.9766040005495,28.6591909999735,0
290928,100151,MENEKﬁE,direction: AVCILAR,40.9783130005497,28.6599319999736,0
909480,100152,MENEKﬁE,direction: ›.MARMARA EVLER›,40.9788719643125,28.6599890373434,0
290297,100161,MUSTAFA KEMALPAﬁA CADDES›,direction: Y.B.METRO,41.0349970005582,28.5018769999542,0
290298,100162,MUSTAFA KEMALPAﬁA CADDES›,direction: TEPEKENT,41.0349290005581,28.5019969999542,0
290299,100171,TATLICI CADDES›,direction: Y.BOSNA METRO,41.040152000559,28.5057469999548,0
290300,100172,TATLICI CADDES›,direction: TEPEKENT,41.040074000559,28.5058759999548,0
290301,100181,BARIﬁ CADDES›,direction: Y.B.METRO,41.0438700005596,28.5086859999552,0
290302,100182,BARIﬁ CADDES›,direction: TEPEKENT,41.0437160005596,28.5087529999553,0
290303,100191,ZEK› BORA CADDES›,direction: Y.BOSNA,41.052527000561,28.5113839999556,0
290304,100192,ZEK› BORA CADDES›,direction: SON DURAK,41.0526590005611,28.5114959999556,0
290305,100201,÷ZG‹RL‹K CADDES›,direction: Y.B.METRO,41.0508470005607,28.507637999955,0
290306,100202,÷ZG‹RL‹K CADDES›,direction: TEPEKENT,41.0509000005608,28.507464999955,0
290307,100211,CUMHUR›YET CADDES›,direction: Y.B.METRO,41.0555060005615,28.4918259999524,0
290308,100212,CUMHUR›YET CADDES›,direction: TEPEKENT,41.0556270005614,28.4917189999524,0
290309,100221,AREL ‹N›VERS›TES›,direction: Y.B.METRO,41.0553060005614,28.4995779999537,0
290310,100222,AREL ‹N›VERS›TES›,direction: TEPEKENT,41.0553820005615,28.4996119999537,0
509459,100231,ﬁEH›T TAHS›N GEREKL›,direction: TAKS›M,41.0641270005636,28.7143569999776,0
509460,100232,ﬁEH›T TAHS›N GEREKL›,direction: BOGAZK÷Y,41.0640100019915,28.7148149613035,0
509461,100241,ISPARTAKULE BLOKLARI,direction: TAKS›M,41.0642040005636,28.7116229999774,0
509462,100242,ISPARTAKULE BLOKLARI,direction: BO–AZK÷Y,41.0643620005636,28.7116149999774,0
509463,100251,AKPINAR SOKAK,direction: ﬁAH›NTEPES›,41.0684140005643,28.7252149999783,0
509464,100252,AKPINAR SOKAK,direction: AVCILAR,41.0684180005643,28.7250979999783,0
5249742,100261,AKINCILAR MAHALLES›,direction: EM›N÷N‹,41.0160499991152,28.8738800000064,0
290930,100271,›STANBUL CADDES› ,direction: AVCILAR METROB‹S,40.9960580005524,28.6188439999696,0
290931,100272,›STANBUL CADDES›,direction: SON DURAK 400A,40.9961030005524,28.6186149999696,0
290932,100281,EKﬁ›O–LU KONUTLARI,direction: Y.B.METRO,40.9972140005527,28.6203659999698,0
290933,100282,EKﬁ›O–LU KONUTLARI,direction: YEﬁ›LKENT,40.9973510005527,28.6201749999698,0
290934,100291,ANADOLU CADDES› ,direction: Y.B.METRO,41.0028500005536,28.6260329999703,0
290935,100292,ANADOLU CADDES› ,direction: YEﬁ›LKENT,41.0025250005535,28.6256679999703,0
290936,100301,KUﬁD›L› CADDES›,direction: Y.B.METRO,41.0043850005538,28.6285439999706,0
290937,100302,KUﬁD›L› CADDES›,direction: YEﬁ›LKENT,41.0045980005538,28.6283499999706,0
290938,100311,ECZANE,direction: Y.B.METRO,41.005848000554,28.6291489999706,0
290939,100312,ECZANE,direction: YEﬁ›LKENT,41.0058400005541,28.6288959999706,0
290940,100321,OSMANLI CADDES› ,direction: Y.B.METRO,41.0076670005543,28.6291649999706,0
290941,100322,OSMANLI CADDES›,direction: YEﬁ›LKENT,41.0076659991162,28.6289710000023,0
290942,100332,G‹ZELBAH«E,direction: YEﬁ›LKENT,41.0080050005544,28.6264429999704,0
284596,100341,MEHMET AK›F ERSOY CADDES›,direction: B‹Y‹K«EKMECE,41.0660280005618,28.3106969999092,0
284506,100342,MEHMET AK›F ERSOY CADDES›,direction: S›L›VR›,41.066458012971,28.3106109858206,0
290311,100351,BASINKENT,direction: B‹Y‹K«EKMECE,41.0481820005597,28.3979689999336,0
290312,100352,BASINKENT,direction: S›L›VR›,41.0484820005597,28.3980979999336,0
290313,100361,G÷KKUﬁA–I,direction: B‹Y‹K«EKMECE,41.0198970005557,28.4792279999505,0
290314,100371,G‹ZELﬁEH›R,direction: Y.BOSNA METRO,41.0136450197904,28.4931960161022,0
290315,100372,G‹ZELﬁEH›R,direction: S›L›VR›,41.0138670005548,28.4933649999529,0
290316,100381,BAH«EL›EVLER MAHALLES›,direction: Y.BOSNA METRO,41.0116940005544,28.4974129999536,0
290317,100382,BAH«EL›EVLER MAHALLES›,direction: S›L›VR›,41.0098450005542,28.5022669999544,0
290318,100391,ANITPARK,direction: Y.BOSNA METRO,41.0215780005564,28.586496999966,0
290288,100401,ATAT‹RK MAHALLES›,direction: ALBATROS,41.0157162820871,28.5952376505098,0
508612,100411,SANAY› T›CARET M‹D‹RL‹–‹,direction: Y.B.METRO,41.0817340005666,28.7945609999823,0
508613,100412,SANAY› T›CARET M‹D‹RL‹–‹,direction: BAﬁAKﬁEH›R,41.0814540005665,28.7947609999823,0
510975,100421,T‹RK-›SVE« KARDEﬁL›K ›LKOKULU,direction: EM›N÷N‹,41.045876000561,28.8676339999856,0
510976,100422,T‹RK-›SVE« KARDEﬁL›K ›LKOKULU,direction: G›Y›MKENT,41.045971000561,28.8678079999856,0
508614,100431,KAYABAﬁI K›PTAﬁ,direction: SON DURAK 79E A.K÷Y,41.0932720005683,28.738200999979,0
508615,100432,KAYABAﬁI K›PTAﬁ,direction: ALTINﬁEH›R,41.0939610005684,28.7391539999791,0
508616,100441,G‹VERC›NTEPE SAPA–I,direction: Y.B.METRO,41.0876679991148,28.742089000008,0
508617,100442,G‹VERC›NTEPE SAPA–I,direction: ARNAVUTKOY,41.0876569991147,28.7422580000081,0
508618,100451,ﬁEH›T ERKAN G÷KTAﬁ CADDES›,direction: YEN›BOSNA METRO,41.0647620005637,28.7467729999797,0
508619,100452,ﬁEH›T ERKAN G÷KTAﬁ CADDES›,direction: ARNAVUTK÷Y,41.0650900005636,28.7467339999793,0
290943,100491,YAKUPLU KAVﬁAK,direction: BAKIRK÷Y,40.9896200005516,28.6681909999743,0
290944,100501,IHLAMUR SOKAK,direction: BAKIRK÷Y,40.9899210005516,28.6707299999745,0
290945,100502,IHLAMUR SOKAK,direction: MARMARA EVLER›,40.9901380005517,28.6706089999745,0
509469,100511,BA–LAR›«› CADDES›,direction: AVCILAR METROB‹S,41.0034007314469,28.7137335695669,0
509470,100512,BA–LAR›«› CADDES›,direction: ESENYURT,41.003730000554,28.7138379999777,0
509471,100521,BA–LAR ›«›,direction: AVCILAR METROB‹S,40.9958690005527,28.7180579999781,0
509472,100522,BA–LAR ›«›,direction: ESENYURT,40.9957940005527,28.7183559999781,0
290946,100531,«INAR EVLER›,direction: AVCILAR METROBUS,40.9787530005498,28.6569859999733,0
290947,100532,«INAR EVLER›,direction: ›HLAS MARMARA,40.9789350005499,28.6571759999734,0
290948,100541,MARMARA KAVAKLIKENT S›TES›,direction: AVCILAR METROBUS,40.9758550005493,28.6573449999734,0
290949,100542,MARMARA KAVAKLIKENT S›TES›,direction: KAVAKLI,40.9760620005493,28.6574129999734,0
509473,100551,OKUL CADDES›,direction: AVCILAR,41.0068520005544,28.7109489999775,0
509474,100552,OKUL CADDES›,direction: YEﬁ›LKENT,41.0069569991164,28.7110270000068,0
292243,100561,DEM›R«EKME,direction: MEC›D›YEK÷Y,41.0728010005648,28.6221609999697,0
292244,100562,DEM›R«EKME,direction: B‹Y‹K«EKMECE,41.0730400005648,28.6226569999697,0
290951,100581,TURGUT ÷ZAL CADDES›,direction: SAH›L MAHALLES›,40.9749687541545,28.6379450748681,0
5250349,100582,TURGUT ÷ZAL CADDES›,direction: KAVAKLI,40.9750232404342,28.6380198414299,0
290952,100591,MARMARA CADDES›,direction: SAH›L MAHALLES›,40.9706760517153,28.6383040422785,0
5250348,100592,MARMARA CADDES›,direction: KAVAKLI,40.9707685137959,28.6384696686707,0
290953,100601,SAH›L YOLU,direction: KAVAKLI,40.9678597444759,28.6393402157017,0
5250347,100602,SAH›L YOLU,direction: SAH›L MAHALLES›,40.9677674041031,28.6390639481588,0
290954,100611,B›LAL› HABEﬁ› CAM››,direction: KAVAKLI,40.967524036352,28.642403981699,0
5251970,100612,B›LAL› HABEﬁ› CAM›,direction: SONDURAK,40.9675909855342,28.6427604859351,0
290321,100641,TEPEKENT SONDURAK,direction: SONDURAK,41.0557770005615,28.4860689999514,0
290323,100651,A–A« SARAY EVLER›,direction: AVCILAR,41.0569280005622,28.6259989999701,0
292245,100652,A–A« SARAY EVLER›,direction: BEYL›KD‹Z‹,41.0569030005622,28.6264299999701,0
578969,100661,›STO« 25.-26.ADA,direction: BAKIRK÷Y,41.0679350005644,28.8225169999837,0
290324,100671,TEPEC›K K›PTAﬁ BLOKLARI,direction: Y.BOSNA METRO,41.0247870005566,28.5159819999565,0
290325,100672,TEPEC›K K›PTAﬁ BLOKLARI,direction: TEPEKENT,41.0249960005567,28.5158449999565,0
290326,100681,TEPEC›K CADDES›,direction: Y.BOSNA METRO,41.0498390005606,28.5141259999561,0
290327,100682,TEPEC›K CADDES›,direction: TEPEKENT,41.0497920005606,28.5142589999561,0
284383,100691,YALIK÷Y ›LKOKULU,direction: Y.BOSNA METRO,41.4757920006287,28.2970189999018,0
284384,100692,YALIK÷Y ›LKOKULU,direction: YALIK÷Y,41.475868995379,28.2971269806091,0
290959,100701,BAK› G‹ND‹Z ›LKOKULU,direction: Y.BOSNA METRO,40.9793040005497,28.6091479999687,0
290960,100702,BAK› G‹ND‹Z ›LKOKULU,direction: G‹RPINAR,40.9794510005498,28.6089889999687,0
290961,100711,G‹RPINAR MEZARLI–I,direction: Y.BOSNA METRO,40.9896770005514,28.6180119999696,0
290962,100712,G‹RPINAR MEZARLI–I,direction: G‹RPINAR,40.9896710005514,28.6195569999698,0
284529,100721,MARMARA CEZAEV›,direction: OTOGAR,41.0941730005644,28.153427999842,0
284528,100731,CEZAEV› LOJMANLARI,direction: OTOGAR,41.0959360005647,28.1561319998434,0
284530,100732,CEZAEV› LOJMANLARI,direction: CEZAEV›,41.0960789581073,28.1561299782035,0
284573,100741,KINALI ‹ST GE«›T,direction: OTOGAR,41.070681015305,28.1133769877074,0
284531,100742,KINALI ‹ST GE«›T,direction: CEZAEV›,41.0709550065276,28.1131650125437,0
284571,100751,KINALITEPE S›TES›,direction: OTOGAR,41.0630190005584,28.0955899998077,0
284551,100752,KINALITEPE S›TES›,direction: G‹M‹ﬁYAKA,41.0635989997446,28.094870955523,0
284572,100761,G‹M‹ﬁ KUMSAL,direction: OTOGAR,41.0661370005591,28.1021409998119,0
284576,100771,MAV› YELKEN,direction: OTOGAR,41.0759240005613,28.1456569998379,0
5241657,100781,G‹ZEL ANADOLU TAT›L K÷Y‹,direction: OTOGAR,41.076279000559,28.1655549998454,0
284527,100782,G‹ZEL ANADOLU TAT›L K÷Y‹,direction: CEZAEV›,41.0766840005618,28.1651019998484,0
284578,100791,ALTINORAK CAM››,direction: OTOGAR,41.076975000562,28.1769009998544,0
284526,100792,ALTINORAK CAM››,direction: CEZAEV›,41.077226983039,28.1768349788091,0
284579,100801,ALTINORAK MAHALLES›,direction: OTOGAR,41.0782380005624,28.1866009998593,0
284525,100802,ALTINORAK MAHALLES› ,direction: CEZAEV›,41.0787140005624,28.1849169998584,0
284580,100811,MAKS› YEN› SANAY›,direction: OTOGAR,41.0801490364549,28.2050360401954,0
284524,100812,MAKS› YEN› SANAY›,direction: CEZAEV›,41.080425000563,28.204969999868,0
284581,100821,SANCAKTEPE MEVK››,direction: OTOGAR,41.0808440932677,28.2122696413989,0
284523,100822,SANCAKTEPE MEVK››,direction: CEZAEV›,41.0811719991121,28.2118159999224,0
290328,100831,B‹Y‹K«EKMECE ›SK›,direction: YEN›BOSNA METRO,41.0190859991158,28.5691539999976,0
290329,100841,TEM «IKIﬁI,direction: AVCILAR,41.083387000566,28.6282879999695,0
510977,100851,KEMERPARK EVLER›,direction: EM›N÷N‹,41.0485112046043,28.8821083491047,0
290330,100861,MODERN SOKAK,direction: Y.B.METRO,40.9973620005523,28.5286449999585,0
290331,100862,MODERN SOKAK,direction: B‹Y‹K«EKMECE,40.9975530005524,28.5286219999585,0
290332,100871,G‹ZELCE YOLA–ZI,direction: Y.B.METRO,41.0009970005528,28.532296999959,0
290333,100872,G‹ZELCE YOLA–ZI,direction: G‹ZELCE,41.0007700005529,28.5325779999591,0
290334,100881,«ARMIKLI CADDES›,direction: Y.B.METRO,40.9975710005523,28.5340749999593,0
290335,100882,«ARMIKLI CADDES›,direction: G‹ZELCE,40.9974520005523,28.5344349999594,0
290336,100891,SAH›L S›TE V›LLALARI,direction: Y.B.METRO,40.9903759991163,28.5395499999947,0
290337,100892,SAH›L S›TE V›LLALARI,direction: G‹ZELCE,40.9905860005513,28.5394609999601,0
290338,100901,P›R›RE›S CADDES›,direction: Y.B.METRO,41.007922000554,28.5433019999605,0
290339,100902,P›R›RE›S CADDES›,direction: G‹ZELCE,41.0081470005541,28.5439259999606,0
290340,100911,G‹ZELCE V›LLALARI,direction: Y.B.METRO,40.9961410005521,28.5218579999575,0
509677,100921,G÷L KONUTLARI,direction: Y.BOSNA METRO,41.0228390005571,28.7712079999813,0
509678,100922,G÷L KONUTLARI,direction: SEFAK÷Y,41.0236540005573,28.7719809999813,0
693007,100931,ARA.SOKAK,direction: BAKIRK÷Y,41.0170820005563,28.8597799999854,0
509679,100941,DEFNE-1 EVLER›,direction: TAKS›M,41.0452610005607,28.785474999982,0
509680,100942,DEFNE-1 EVLER›,direction: ATAKENT,41.0454850005608,28.785562999982,0
290342,100951,DEN›ZG÷REN,direction: YEN›.BOSNA METRO,41.0075440005539,28.53978099996,0
290343,100952,DEN›ZG÷REN,direction: G‹ZELCE,41.007706000554,28.53965099996,0
290344,100961,H‹NKARTEPE,direction: Y.BOSNA METRO,41.0178950005555,28.5279719999583,0
290345,100962,H‹NKARTEPE,direction: TEPEC›K K›PTAﬁ,41.0181369991157,28.5275009999934,0
290346,100971,MURAT«EﬁME SA–LIK OCA–I,direction: YEN›BOSNA METRO,41.0156510005552,28.5314949999588,0
290347,100972,MURAT«EﬁME SA–LIK OCA–I,direction: H‹NKARTEPE,41.0159320005552,28.5314709999588,0
290348,100981,H‹NKARTEPE CADDES›,direction: YEN›BOSNA METRO,41.0138530005549,28.5340909999592,0
290349,100982,H‹NKARTEPE CADDES›,direction: H‹NKARTEPE,41.014379000555,28.5337059999592,0
290350,100991,DOLUNAY CADDES›,direction: YEN›BOSNA METRO,41.0061740005538,28.5363689999596,0
290351,100992,DOLUNAY CADDES›,direction: H‹NKARTEPE,41.0060379669415,28.5364829842793,0
290352,101001,G‹ZELSU,direction: YEN›BOSNA METRO,41.0113100005547,28.5546739999621,0
290353,101002,G‹ZELSU,direction: G‹ZELCE,41.0113970005546,28.554553999962,0
290354,101011,DO«.DR.BURHAN BAHR›YEL› MESLEK› VE TEKN›K ANADOLU L›SES›,direction: YEN›BOSNA METRO,41.0132030005549,28.5594129999627,0
290355,101012,DO«.DR.BURHAN BAHR›YEL› MESLEK› VE TEKN›K ANADOLU L›SES›,direction: G‹ZELCE,41.013380000555,28.5594089999627,0
509475,101031,B›Z›MEVLER,direction: MEC›D›YEK÷Y,41.0632440005634,28.7053459999769,0
292246,101041,ESENBAH«E CAM››,direction: TAKS›M,41.0174550005559,28.6464499999722,0
292247,101042,ESENBAH«E CAM››,direction: BEYL›KD‹Z‹,41.0173440005559,28.6461309999722,0
292248,101051,MERTER «EﬁME CADDES›,direction: TAKS›M,41.0186420005561,28.6490529999725,0
292249,101052,MERTER «EﬁME CADDES›,direction: BEYL›KD‹Z‹,41.0185930005561,28.6463989999722,0
284320,101061,AYDINLAR K÷Y G›R›ﬁ›,direction: Y.BOSNA METRO,41.3758050326902,28.202222039358,0
284319,101062,AYDINLAR K÷Y G›R›ﬁ›,direction: B›NKILI«,41.3758760006111,28.2023059998643,0
284323,101071,AYDINLAR K÷Y «IKIﬁI,direction: Y.BOSNA METRO,41.3730660006107,28.2092869998676,0
284324,101072,AYDINLAR K÷Y «IKIﬁI,direction: B›NKILI«,41.3731720006107,28.2093639998676,0
284606,101081,SAYALAR,direction: Y.BOSNA METRO,41.3163609646807,28.1750280032361,0
284312,101091,HALLA«LI,direction: SON DURAK,41.3202650006003,28.0993689998076,0
284607,101101,«AYIRDERE G›R›ﬁ›,direction: Y.BOSNA METRO,41.2824330005948,28.143922999835,0
284608,101111,«AYIRDERE «IKIﬁ,direction: Y.BOSNA METRO,41.2809250005915,28.144331999832,0
284386,101121,AKALAN «IKIﬁI,direction: Y.BOSNA METRO,41.2544900005933,28.4221999999379,0
284363,101131,›NCE–›Z,direction: Y.BOSNA METRO,41.1871660470928,28.4037933825693,0
284612,101141,DANAMANDIRA,direction: Y.BOSNA METRO,41.3076959578644,28.2441600152588,0
284425,101151,YAZLIKK÷Y,direction: SON DURAK,41.2941340006002,28.5168099999553,0
284426,101152,YAZLIKK÷Y,direction: AVCILAR,41.2939970006002,28.5168709999553,0
284381,101161,KARAMANDERE,direction: SON DURAK,41.3764270203708,28.3063840391944,0
290356,101171,KARAA–A« K÷Y‹,direction: YEN›BOSNA METRO,41.1086730005699,28.5913339999654,0
290357,101172,KARAA–A« K÷Y‹,direction: DEL›KL›KAYA,41.1087900383613,28.5909270124496,0
290358,101181,ERGUVAN SOKAK,direction: Y.BOSNA METRO,41.0535660005611,28.5001889999538,0
290359,101182,ERGUVAN SOKAK,direction: TEPEKENT,41.0537140005612,28.5002049999538,0
290360,101191,KUﬁKONMAZ SOKAK,direction: Y.BOSNA METRO,41.0518170005609,28.5025589999542,0
290361,101192,KUﬁKONMAZ SOKAK,direction: TEPEKENT,41.0518170005608,28.5027289999543,0
290362,101201,KOLEJ CADDES›,direction: Y.BOSNA METRO,41.0500790005606,28.5059999999548,0
290363,101202,KOLEJ CADDES›,direction: TEPEKENT,41.0502030005606,28.5059879999548,0
290364,101211,YAMA« EVLER,direction: Y.BOSNA METRO,41.0488950005604,28.5096779999554,0
290365,101212,YAMA« EVLER,direction: TEPEKENT,41.0487900005604,28.5097649999554,0
290366,101221,‹«YOL,direction: Y.BOSNA METRO,41.0467140005601,28.5086119999552,0
290367,101222,‹«YOL,direction: TEPEKENT,41.0466150005601,28.5085709999552,0
290368,101231,FIRAT CADDES›,direction: Y.BOSNA METRO,41.0277999943685,28.5218500271331,0
290369,101232,FIRAT CADDES›,direction: TEPEKENT,41.0278440005572,28.5217209999573,0
290370,101241,T‹RKOBA MAHALLES›,direction: Y.BOSNA METRO,41.0317980005577,28.5240249999577,0
290371,101242,T‹RKOBA MAHALLES›,direction: TEPEKENT,41.0318500005577,28.5242019999577,0
290372,101251,ATAT‹RK CADDES›,direction: Y.BOSNA METRO,41.0312570005577,28.5282599999583,0
290373,101252,ATAT‹RK CADDES›,direction: TEPEKENT,41.0313890005577,28.5281799999583,0
5250060,101253,11.B÷LGE,direction: BAﬁAKﬁEH›R,41.1433069991121,28.7920600000021,0
290374,101261,ARNAVUTTEPE CADDES›,direction: Y.BOSNA METRO,41.0298120005575,28.5323339999589,0
290375,101262,ARNAVUTTEPE CADDES›,direction: TEPEKENT,41.0299450005575,28.5322889999589,0
290376,101271,TIRMIK SOKAK,direction: Y.BOSNA METRO,41.0295000005575,28.54045199996,0
290377,101272,TIRMIK SOKAK,direction: TEPEKENT,41.0295909991154,28.5397299999947,0
290378,101281,H‹RR›YET MAHALLES›,direction: Y.BOSNA METRO,41.0304640005576,28.5431219999604,0
290379,101282,H‹RR›YET MAHALLES›,direction: TEPEKENT,41.0305910005577,28.5431019999604,0
290380,101291,HANIMA–A CADDES›,direction: Y.BOSNA METRO,41.0286790005574,28.547088999961,0
290381,101292,HANIMA–A CADDES›,direction: TEPEKENT,41.0287550414305,28.5471210143042,0
290382,101301,›ST›KLAL CADDES›,direction: TEPEKENT,41.026605000557,28.5458479999608,0
290383,101302,›ST›KLAL CADDES›,direction: YEN›BOSNA METRO,41.0267600005571,28.5458579999608,0
578298,101311,GENERAL AL› RIZA G‹RCAN CADDES›,direction: EM›N÷N‹,41.0091530005551,28.8969869999868,0
509681,101321,HALKALI PARK,direction: ZEYT›NBURNU METRO,41.034397000559,28.7906629999822,0
509682,101341,KAZIM.BEKTAﬁ.CAM››,direction: AKSARAY,41.0117690005554,28.7982039999827,0
508621,101351,ﬁEH›T HAK› ARAS,direction: TOPKAPI,41.0622380005633,28.7472419999797,0
290384,101362,G÷KKUﬁA–I,direction: S›L›VR›,41.0203010005557,28.4791559999504,0
292250,101381,KIRA« K÷PR‹,direction: AVCILAR,41.0291500005578,28.6646039999738,0
292251,101382,KIRA« K÷PR‹,direction: KIRA«,41.0293450005579,28.666311999974,0
509477,101391,ESENYURT YOLU,direction: AVCILAR,40.991283000552,28.7183839999781,0
509478,101392,ESENYURT YOLU,direction: ESENYURT,40.9910860005519,28.7189739999782,0
290385,101402,SAH›L YOLU,direction: B.«EKMECE,41.0184570005559,28.5880479999662,0
290963,101412,«AMTEPE,direction: BEYL›KD‹Z‹,41.0034630005537,28.6488629999725,0
509479,101431,FABR›KALAR YOLU,direction: AVCILAR,41.0004960005534,28.7156029999779,0
509480,101432,FABR›KALAR YOLU,direction: ESENYURT,41.0004860005534,28.7158169999779,0
509481,101441,FEVZ› «AKMAK CADDES›,direction: AVCILAR,40.9985210005531,28.716748999978,0
509482,101442,FEVZ› «AKMAK CADDES›,direction: ESENYURT,40.9984380005531,28.7165869999779,0
509483,101452,AVCILAR METROB‹S,direction: AVCILAR,40.9859610005512,28.7240369999785,0
509484,101461,›STANBUL ‹N›VERS›TES›-CERRAHPAﬁA AVCILAR KAMP‹S‹,direction: BAKIRK÷Y,40.9840019991169,28.7246640000073,0
509485,101462,›STANBUL ‹N›VERS›TES›-CERRAHPAﬁA AVCILAR KAMP‹S‹,direction: BEYL›KD‹Z‹,40.9853259991169,28.7235780000073,0
909479,101463,›STANBUL ‹N›VERS›TES›-CERRAHPAﬁA AVCILAR KAMP‹S‹,direction: PERON,40.9859280218165,28.7242770201367,0
509486,101471,ﬁEH›T ﬁER›FE BACI «OK PROGRAMLI ANADOLU L›SES›,direction: AVCILAR,41.0606370005631,28.7145659999776,0
509487,101472,ﬁEH›T ﬁER›FE BACI «OK PROGRAMLI ANADOLU L›SES›,direction: ALTINﬁEH›R,41.060657000563,28.7148879999776,0
509684,101481,KARTALTEPE,direction: ATAKENT,41.0003910005536,28.7979289999827,0
509685,101491,C KAPISI,direction: BAKIRK÷Y,41.0478139991157,28.773940000009,0
509686,101492,C.KAPISI,direction: ATAKENT,41.0478589991157,28.774246000009,0
693008,101502,29 EK›M CADDES›,direction: KUYUMCUKENT,41.0035970005542,28.8196479999838,0
284520,101511,S›L›VR› SON DURAK,direction: SON DURAK,41.0826109991121,28.2163469999242,0
5252002,101512,S›L›VR› SON DURAK,direction: SON DURAK,41.0829641940769,28.2154472517748,0
284583,101521,HASTANE,direction: B‹Y‹K«EKMECE,41.0814570005633,28.2247819998768,0
284518,101522,HASTANE,direction: SON DURAK,41.0819300005612,28.2249779998743,0
284517,101532,TUZLA DERES›,direction: SON DURAK,41.0807280005633,28.2314629998797,0
284521,101541,AL›PAﬁA YOLU,direction: B‹Y‹K«EKMECE,41.0831629596536,28.2121470145755,0
290386,101551,ZEYNEL AB›D›N CAM››,direction: B.«EKMECE,41.0315030005577,28.5266599999581,0
290387,101552,ZEYNEL AB›D›N CAM››,direction: TEPEKENT,41.0315850005578,28.526571999958,0
290388,101561,TE›Aﬁ,direction: B.«EKMECE,41.0296950005575,28.5361689999594,0
290389,101562,TE›Aﬁ,direction: TEPEKENT,41.0298380005576,28.5360579999594,0
290390,101571,«EﬁME YOLU CADDES›,direction: B.«EKMECE,41.0297170005576,28.5448339999607,0
290391,101572,«EﬁME YOLU CADDES›,direction: TEPEKENT,41.0297030005575,28.5450219999607,0
290392,101581,«›–DEM CADDES›,direction: TEPEKENT,41.0276640005572,28.5468239999609,0
290393,101582,«›–DEM CADDES›,direction: B‹Y‹K«EKMECE,41.0278050005572,28.5467619999609,0
290394,101591,ARA« MUAYENE ›STASYONU,direction: B.«EKMECE,41.0224340005564,28.5424329999603,0
890390,101592,ARA« MUAYENE ›STASYONU,direction: TEPEKENT,41.0228470107797,28.5429599757132,0
509488,101601,ATAT‹RK CADDES›,direction: AVCILAR,41.0393650005596,28.7018059999767,0
509489,101602,ATAT‹RK CADDES›,direction: SON DURAK,41.0393190005595,28.7017309999767,0
509490,101611,GAZ› CADDES›,direction: AVCILAR,41.0410710005599,28.6996949999766,0
509491,101612,GAZ› CADDES›,direction: SON DURAK,41.0411400005599,28.6997769999766,0
292252,101621,AL› RIZA CADDES›,direction: B.BOSNA METRO,41.0322600005583,28.6537859999728,0
292253,101622,AL› RIZA CADDES›,direction: SON DURAK,41.0324230005584,28.6536629999728,0
292254,101631,ATAT‹RK CADDES›,direction: B.BOSNA METRO,41.0319160005583,28.6564829999731,0
292255,101632,ATAT‹RK CADDES›,direction: SON DURAK,41.0321070005584,28.6564749999731,0
292256,101641,DEREBOYU,direction: Y.BOSNA METRO,41.0305280005581,28.6610189999735,0
292257,101642,DEREBOYU,direction: SON DURAK,41.0307850005581,28.6608979999735,0
290965,101651,ESTON REﬁ›TPAﬁA EVLER›,direction: AVCILAR,40.9791380005499,28.6674629999743,0
